ID,group,Feature 1,Feature 2,Feature 3
ID449,B,2547.1100163693454,404.96314652497745,5092.655672903544
ID450,C,2480.9313825901145,399.1981519501571,-2069.8860717762345
ID451,B,2741.268435334209,393.4783714577543,5493.258573865104
ID452,C,3226.236086458859,391.51811501364887,-2813.6823952876457
ID453,A,1955.0817366119797,398.55739322048873,3881.112847727204
ID454,A,1929.603938963482,420.15771164932295,3680.9766497582373
ID455,A,2445.761169503103,397.76774181169253,5355.880756677071
ID456,B,2409.8232679540156,407.1884378314994,4805.5013619589035
ID457,C,2546.1070350612604,410.4389413459965,-2125.811064834997
ID458,A,2356.53442424475,430.20652411653555,4909.354715153023
ID459,A,2275.192396573326,424.30144209685477,4702.3198760126115
ID460,C,2527.1259111365516,407.6713512355112,-2129.314775558459
ID461,C,2309.9638390441464,389.32452856209,-1927.3053613459685
ID462,B,2594.3971915754705,410.80517693598034,5188.197653937237
ID463,A,2675.330510730534,400.1554616327626,6043.114022336364
ID464,A,2214.49668490566,412.4126414010331,4593.831923622382
ID465,A,2558.069359921765,424.46078404020915,5538.22619167809
ID466,B,2383.5862281821483,422.12858453697686,4766.448129815058
ID467,B,3052.185132137218,389.0331651077924,6087.761818486249
ID468,C,2672.2720259567022,383.6610786238599,-2263.5775975248553
ID469,B,2112.1178231139274,418.9866355384583,4236.026650509055
ID470,B,2364.5485565291465,388.4846981403608,4721.345320984516
ID471,A,2611.8158762046974,419.284079791389,5732.521090900436
ID472,C,1907.2785521857645,402.87104591604566,-1513.148829771944
ID473,B,2645.595130323353,398.49132801819906,5290.368382731806
ID474,B,2221.7868081629576,388.00374007797194,4444.667887605014
ID475,C,2536.0060733702926,390.47493405809337,-2162.6119715861328
ID476,B,2821.140869611394,396.05875109417576,5629.434738473308
ID477,B,2131.368382987032,393.12175518478773,4246.209456085742
ID478,A,2138.3220504009555,401.241271199271,4408.884718484547
ID479,A,2656.6726109262227,395.87259580724765,6007.746288517002
ID480,B,2163.4389069286667,390.0647289565445,4320.99334971154
ID481,A,2879.9311909486714,389.08372491637544,6679.892882740229
ID482,A,2344.4056186203857,382.7433778034758,5148.823646871526
ID483,C,1855.6451538535603,421.9862292266231,-1432.205234725927
ID484,B,2675.9468755173566,394.81260178009063,5347.181161482221
ID485,B,2181.418870617704,397.75635449332844,4360.928509820627
ID486,A,2532.9567709853854,418.68070674151505,5527.085932350236
ID487,C,3053.300814745209,396.6583640759491,-2654.098251407205
ID488,B,2632.2665746323673,394.6297802363044,5270.004230767902
ID489,A,2145.883518161699,410.85017487133,4375.681476389668
ID490,B,2563.019374695776,383.419142441155,5121.885230128534
ID491,C,2684.413167070753,410.4199200780445,-2259.8271257313395
ID492,B,2682.173640127443,380.37321042778194,5370.224986370661
ID493,A,2350.6659870621447,401.4409246737951,5047.722209333563
ID494,B,2757.914421783401,417.01232225551604,5518.284496448431
ID495,A,2597.5360784842605,426.5291545855647,5664.049822753507
ID496,B,2610.8997095544637,423.6038237798996,5231.294899415326
ID497,C,2753.5797615260108,423.5995877564756,-2327.347715764655
ID498,A,2405.9638432717556,414.93832736748664,5136.345098948505
ID499,A,2325.230458387321,397.1900970960215,5002.145486964109
ID500,B,2709.201379994046,361.81976688032336,5413.140877610397
ID501,C,1934.200783370628,407.7651983447552,-1502.274059443135
ID502,C,2917.3427878164084,381.35130126168764,-2544.9120775162137
ID503,B,2561.361828513442,392.7111825214759,5113.767269554453
ID504,B,2473.331242586766,415.94752357643415,4934.656924545767
ID505,A,2395.4933146526305,412.12707478338126,5129.527989033668
ID506,C,2813.63619525442,408.8213976126877,-2406.3243811871466
ID507,A,2331.9959900401286,417.69455127363915,4902.920938468037
ID508,C,2373.295499776364,408.23591993687893,-1939.7663946469813
ID509,C,2056.8692010476225,404.2736023535517,-1646.4411232507878
ID510,B,2426.669165851905,374.6473508671391,4854.080689825877
ID511,B,2955.3188478717893,422.75184663377905,5937.038351632241
ID512,B,2825.3548858808035,418.7134590726504,5653.762990565376
ID513,B,2416.3349235069727,418.22449767475894,4817.5125874497935
ID514,A,2102.948883285926,391.86829988800883,4364.821310284754
ID515,A,2515.8299165712374,383.77054423655363,5634.0723330865085
ID516,C,2307.3284359382646,375.2147698291372,-1923.0329265043795
ID517,B,2749.629182659796,377.2256353458125,5491.422163921602
ID518,A,2620.9436601421025,412.10751522970975,5761.108867046962
ID519,C,2946.050452448647,386.2663270457442,-2580.639442167033
ID520,B,2479.6568655067667,410.60576201475055,4953.995114010709
ID521,A,2474.130903551881,392.9073081248665,5462.506453496806
ID522,C,2069.8532130543067,411.229757702862,-1629.4770563866182
ID523,B,2345.9499827069953,399.9250453249282,4694.603250182245
ID524,B,2647.6347696353296,409.0352531056287,5301.600322688971
ID525,B,2389.6961510035576,394.8355037495891,4776.448707123988
ID526,B,2206.43769385862,396.81783304583007,4401.87201453275
ID527,A,1642.3248748435244,407.01176742894427,2877.971516900479
ID528,B,2560.9811102079616,410.5125518370775,5122.900082222706
ID529,B,2495.3982348536642,381.00170939722625,4988.75534595423
ID530,C,2989.605167210579,401.95460834364764,-2596.672666477832
ID531,A,2648.2078566702075,385.21024186244006,6014.491772161299
ID532,B,1945.2957948305236,409.7368229943612,3885.9186403712924
ID533,B,2884.6347208595366,403.8022349443429,5770.85018116859
ID534,B,2411.0791337919536,371.8767609987931,4803.652352061573
ID535,C,2866.217164359332,382.6140888438439,-2488.192938800678
ID536,C,2756.65041268621,416.7784658331354,-2329.621146938783
ID537,C,2556.1392713230866,381.56689414068046,-2163.5933772495187
ID538,B,2783.386090300322,421.2572542663337,5549.2131980286895
ID539,C,3012.2674962525034,377.68097308296973,-2628.6324206151016
ID540,B,2610.6413633265915,404.47907984096855,5222.642516738632
ID541,B,1957.2823436427757,432.0679870649403,3919.2626897187247
ID542,B,2314.375081454098,393.2159425033579,4620.908641267893
ID543,C,2627.1775319495,402.4085346757801,-2236.659642497722
ID544,A,2694.9976258717293,394.9330179435434,6095.963984071682
ID545,B,2321.3812517372758,408.75495190356185,4641.635113498123
ID546,C,2398.585511353172,396.5900669453048,-2000.7618268753895
ID547,C,2722.773030488407,394.00057507385134,-2313.2553700886365
ID548,C,3021.451820267165,414.286105276138,-2595.629338849632
ID549,A,1786.4958943770193,419.3133003052831,3253.1014734970113
ID550,A,2577.615876986615,391.36657260331776,5788.109742105132
ID551,A,2473.269870624761,420.32368367663105,5316.629459791101
ID552,A,2270.2016939063274,440.17936994896627,4622.497183389836
ID553,B,2362.3083154569754,392.6785436026604,4720.475553904523
ID554,A,2226.6777141496254,367.6935314044352,4833.895084180926
ID555,A,2323.576430319288,373.168539531192,5098.1908483587895
ID556,B,2293.2304413691554,393.5019656573351,4599.012150164556
ID557,A,2199.8282626021105,417.2298967796307,4505.903188701057
ID558,A,2681.1660112139434,394.9124309029588,6086.220788386872
ID559,C,2047.9905505020188,389.222395641271,-1642.1843345687137
ID560,A,1774.371335981889,420.62868410077186,3229.8269403013896
ID561,C,2560.8816744417495,426.21003578660856,-2124.4697841025195
ID562,B,2740.0431495162197,377.4167224874432,5484.224675868059
ID563,B,2903.028461451588,418.03360882221784,5814.81425313948
ID564,B,2439.044969962072,411.1181826369549,4868.847822668378
ID565,B,2319.293305346588,389.89672617091276,4620.2815123571845
ID566,C,2063.403234987728,407.5238657732147,-1665.669375506586
ID567,A,2644.29621141766,367.2634645859568,6105.758138632874
ID568,B,2454.160742087289,405.55079715674685,4929.542130990277
ID569,C,2818.313975333785,412.3339575861993,-2407.4389436748975
ID570,C,2285.965531040668,370.36617830759354,-1913.345200164761
ID571,B,2650.4704413559366,392.3171626331794,5313.216408668073
ID572,A,2087.0216776201273,409.878609154851,4218.537252716311
ID573,C,2433.782838266546,411.8865001209397,-2017.3818329966102
ID574,C,2473.0051845760136,372.88568111884115,-2094.697682519586
ID575,B,2409.629536115025,400.317906878429,4813.1093655079785
ID576,B,2399.6292226032374,390.99878238768764,4808.018705536255
ID577,A,2707.4426327794417,422.816159532253,6029.013503975966
ID578,A,2413.907051536892,412.0528585972026,5175.048862229554
ID579,A,2145.3483611750908,407.6211575056596,4392.708417139417
ID580,A,1908.3483579301555,406.21827875678065,3683.426606692229
ID581,C,2914.769912918957,381.6648232943518,-2550.5560206380346
ID582,C,3057.7208221661695,402.260097501552,-2658.483929362985
ID583,C,3131.8623426003005,402.25672408270293,-2724.169092758659
ID584,C,2477.4619318181262,400.26767921032996,-2074.378245590882
ID585,C,2460.2557205759945,422.5883365424197,-2055.8789692269693
ID586,B,2294.04270786044,392.2420366303314,4596.273419927234
ID587,A,3129.493538430944,387.31503705149066,7474.687477921187
ID588,B,2360.4436495234336,402.60252938992886,4712.039627493394
ID589,C,2666.3155242054113,407.3036656606188,-2244.542525154348
ID590,C,2977.035142358883,400.5434384492447,-2586.167332546528
ID591,B,2599.2608508597264,416.2495352441999,5199.42526960372
ID592,A,2342.0204855761217,388.59903164459007,5080.260715441039
ID593,C,2776.2072567635587,388.01826358041666,-2374.940564802305
ID594,B,2165.372941017308,401.4629666750557,4325.780965786592
ID595,C,2135.2827920662394,414.5834721277902,-1726.267197376183
ID596,C,2233.266666226942,383.65438396837993,-1860.681603215149
ID597,A,2471.8261862855866,398.6311617981983,5417.970324906351
ID598,A,2812.2830398019264,385.27637865217423,6515.504893493606
ID599,C,1901.1890453908334,375.95893095739535,-1522.0733256492022
ID600,A,2156.889164820678,428.18969021947885,4326.825218517844
ID601,B,2556.016024874294,394.93302345362156,5125.588598174507
ID602,C,2942.7262385542203,434.9359028030733,-2513.57676270942
ID603,C,2585.426638035599,403.4834555555774,-2172.93481767136
ID604,B,2953.150177945104,392.7855829691025,5914.134908046098
ID605,A,2808.2345559651576,384.23231851499327,6505.941822239342
ID606,A,2748.1387624326126,397.83179874639745,6249.9488515124
ID607,B,2420.4966448919213,389.41324222808737,4843.772892074881
ID608,B,2638.530165158638,394.1944632324388,5287.120274324143
ID609,B,2445.2121150275666,397.71141817573226,4917.217574865568
ID610,C,2254.3568879271843,381.76717752838175,-1862.3376768087655
ID611,B,2389.9118160202866,384.5822766329579,4777.818997912053
ID612,C,2789.77901264939,422.8402280942392,-2390.7908925313654
ID613,B,2889.729162910865,391.6351695662737,5790.261786680911
ID614,A,2246.4919885916797,382.81588684046346,4810.630713113903
ID615,A,2336.5231541714065,390.722084147491,5046.299180705869
ID616,C,2569.931949117953,373.8127383044916,-2174.9814650197823
ID617,B,2397.7557050033024,412.63799076339535,4824.620510773713
ID618,A,1879.3285496860358,372.2601541033808,3776.2707853270713
ID619,A,2633.905916090673,411.58092240142366,5846.047940878474
ID620,A,2700.5659584420428,389.68407693379896,6143.665833585217
ID621,B,2503.4197033462997,423.44350505073874,4986.14569498925
ID622,B,2384.459137822345,412.4440823991401,4742.072879974772
ID623,B,2346.0471705482423,419.360930341776,4692.638309537345
ID624,C,2393.6013573030864,416.06074071229506,-1970.9588146999504
ID625,C,2720.1695895425637,428.54551180758756,-2298.305230355784
ID626,C,3137.779763432636,406.16914525675367,-2715.075505464066
ID627,B,1985.6223336484186,417.58053235566604,3978.0038482898285
ID628,A,1816.5401260019926,378.9271121431245,3557.442818438104
ID629,B,2388.9279912236866,387.57893031912914,4781.76080163541
ID630,A,2595.600938785031,392.6142951767953,5796.184488151725
ID631,C,2339.0591288767423,428.6078022807563,-1912.457194945297
ID632,B,3256.619264539858,407.24437744983146,6515.384346180209
ID633,B,2882.632133834031,407.8282568934346,5762.693268211447
ID634,B,2279.8359773815237,401.50310168009287,4577.311489530639
ID635,C,2651.973161305181,392.79941400557055,-2248.6650111610716
ID636,C,2417.5512823052504,401.93514642362885,-2024.5050623250536
ID637,B,2569.9813989712193,415.084266542263,5142.092963312589
ID638,C,2622.927329353545,431.6602792785788,-2161.1095115611824
ID639,C,2950.356376661627,402.8827758376972,-2559.33814395146
ID640,B,2392.9801018533253,391.0593566029734,4775.7126557176425
ID641,C,2312.579019132415,415.59575986288667,-1892.894665249113
ID642,B,2357.856885584564,379.8841262403486,4727.764564801904
ID643,B,2735.2813760222484,406.9240743291279,5473.615193388242
ID644,B,2800.795740849506,387.67703458696366,5607.9703702028855
ID645,C,3079.5513205577945,404.5496112625702,-2663.109757925372
ID646,B,2683.92334892891,400.476331993027,5368.992983595412
ID647,B,2754.3920060313158,442.0710173161091,5511.37959520544
ID648,C,2530.5451451764875,402.3659698862508,-2115.5534333744854
ID649,B,2306.599359632851,393.18595037745877,4622.770310584628
ID650,C,2881.8882542733886,406.0285016061534,-2458.0919115085208
ID651,A,2734.193492692744,428.1531204879446,6065.332240031094
ID652,A,2193.888319547399,403.7473268606594,4547.834295775752
ID653,B,2314.938191070375,392.76592352426337,4647.354658924834
ID654,C,2567.861978154312,412.3984794995164,-2159.26390290407
ID655,C,2228.4965825609756,402.4550988717202,-1831.3361215496711
ID656,A,2630.130426026245,390.7294091408576,5921.267191046082
ID657,A,2393.5123342133484,386.90025732483826,5244.814778753227
ID658,B,2269.306599344495,379.364222919062,4550.661383655672
ID659,B,2171.4176641435774,396.23555231001,4332.335022245469
ID660,A,2626.5393920540837,395.5948583647605,5901.220607003404
ID661,A,2535.36603137575,398.49548107986374,5612.161957964371
ID662,C,2167.4172748905753,388.50419937883254,-1754.559310474689
ID663,A,2124.6591248867912,409.89516986217,4318.1531466818315
ID664,C,2794.381321203813,412.538831717657,-2407.5707371769054
ID665,A,2867.6548980021175,398.3404832869524,6596.094892347699
ID666,A,2309.6076442466237,407.02591801241033,4900.418198683932
ID667,B,2185.649617967236,397.28391394223644,4371.76314950151
ID668,C,2320.023325041927,395.835194178767,-1926.8960411752253
ID669,C,2045.9032660763394,399.80931841260644,-1621.9078214285003
ID670,C,2393.534578330293,397.1524745958789,-1999.2315438651578
ID671,A,2881.464485953576,393.4623851616614,6696.083321943544
ID672,C,2561.3284593069147,408.21372258148926,-2147.3462800002203
ID673,A,2196.562824349665,374.1419063662144,4725.042497876739
ID674,B,2108.925533698458,411.7878977424294,4246.770180339106
ID675,A,2546.0633073041495,391.18741425295366,5676.775328126719
ID676,C,2345.8260526881595,424.4239359802231,-1932.7837552727267
ID677,A,3033.425630935649,406.18454760608495,7056.6417832528
ID678,A,2489.1164254939777,413.17721226648115,5417.324474542241
ID679,B,2451.7736638272736,401.9350793971042,4899.7222135046995
ID680,C,2811.2052362422305,405.8949197060914,-2367.0344723618264
ID681,B,2687.836269372686,398.60072557510745,5363.088088048621
ID682,C,2621.8867022124928,389.61005572797336,-2229.197584924891
ID683,A,2587.0089634230594,407.47007863613067,5717.164542368154
ID684,A,2726.734559234265,381.818183040167,6289.333261236443
ID685,A,2393.9154935618335,412.97275742631956,5119.6084572066
ID686,A,2642.5431118399365,402.12999312694814,5929.299334861847
ID687,A,2634.1660707844217,415.74723303800386,5825.690342649096
ID688,C,2373.9547216451565,365.8386218335913,-2023.017876011114
ID689,B,2132.3128819779204,388.8409409131589,4273.836560032411
ID690,C,2539.533546803052,367.8662992679288,-2171.427020313039
ID691,B,3091.974436558219,391.1960211632874,6180.815104118785
ID692,C,2689.824858216855,382.27346152572,-2339.211957329955
ID693,B,3135.30151647527,408.5705202966117,6256.176923197405
ID694,A,2463.553812584006,394.7429772912726,5413.805451511497
ID695,C,2223.9883690884694,378.18587150786266,-1875.8522037821779
ID696,C,2206.596001320252,404.01870946754184,-1809.363160255839
ID697,B,2577.3249791977846,424.2729246862034,5156.653372741124
ID698,C,2421.556868938273,432.7602325347129,-1991.233408961281
ID699,B,2446.6612358413404,404.03233533409013,4903.332319949814
ID700,B,2742.414908840913,398.330330743663,5461.242262661332
ID701,B,2357.2130939660447,411.72281053524875,4724.00848238481
ID702,B,1964.3390387440554,427.5764746531211,3927.304519184964
ID703,A,3081.1845703189633,420.90972698513013,7143.5420436243585
ID704,A,2483.912370853599,392.65255545474196,5488.57053135474
ID705,A,1974.0894361845135,393.9516000521197,3948.036697950285
ID706,A,2738.5578091612624,415.7980840147673,6150.825731191239
ID707,C,2280.0850884147485,375.32249071553747,-1904.421965454167
ID708,C,2293.2901591099103,395.7257439464147,-1903.668453001049
ID709,A,2357.346190601231,414.135555144394,5013.694295433182
ID710,C,2459.0416095567743,409.4079053902565,-2054.9584045497218
ID711,C,2599.176876872619,367.42625324504394,-2220.7581003910586
ID712,C,2807.440112962152,406.81910015245643,-2412.939834672795
ID713,A,2929.619242114328,393.0060330616567,6802.768758422035
ID714,C,2438.3420929632825,401.32369465940127,-2042.1164775012576
ID715,A,2495.3220426491716,406.8405002604607,5467.851436452299
ID716,B,2271.5652984578937,417.3606121517151,4527.529617731038
ID717,B,2502.306124200858,419.7628333988476,4999.695101964967
ID718,B,2197.7584272411946,399.31839636076,4406.214969311017
ID719,C,2538.393931769717,396.2051060590842,-2133.8106674419923
ID720,C,2110.860054848785,389.41543391532906,-1705.1773620909178
ID721,B,2907.7527196653878,404.1427092284311,5819.527855604258
ID722,A,2557.151886608116,389.47740893245333,5714.153242704007
ID723,A,2561.0974023386143,391.2471574776714,5713.587964442288
ID724,B,2205.8670654442494,392.3129498308801,4431.760678113872
ID725,C,2474.003620034594,370.38284675844034,-2094.2646610136767
ID726,C,2728.858458787425,397.5145397522588,-2317.5230600949103
ID727,C,2027.3910270224878,384.59383725917974,-1656.3462439361806
ID728,B,2371.4000449002115,376.82304234446036,4756.6178088219785
ID729,A,2365.9757785071874,413.99939110642987,5027.892459980626
ID730,C,2652.490282569303,384.0766189716915,-2248.720960031167
ID731,B,2154.616031450708,416.781146417885,4311.166843485966
ID732,B,2588.8333759118577,409.5584142331919,5157.071231746941
ID733,B,2598.0022770161027,415.74070007769484,5197.447764338962
ID734,B,2344.240360980398,399.4965959434603,4687.391004269023
ID735,B,2505.70491587729,383.98885118537737,5004.995695432497
ID736,B,2503.3081382956016,400.3315141160314,5002.041441867548
ID737,C,2264.2227765348434,411.6670618871743,-1833.4858131002795
ID738,A,2246.414808835579,372.94697396122905,4872.0773071126905
ID739,C,2754.6877227540976,386.07764293078816,-2359.4023770018034
ID740,B,2510.58929705043,396.85070886381783,5028.87892355215
ID741,A,2682.031661984187,415.05784298476107,5978.603207036093
ID742,A,2224.846022366507,403.81500874855914,4692.091171099205
ID743,B,2734.736498071071,386.23350701350347,5471.216207798447
ID744,A,2625.0674036299024,399.60739081066106,5891.869663296533
ID745,A,2825.658584362198,397.92287309193796,6500.550988114447
ID746,C,2256.886700877043,388.2750639068471,-1866.6841654396449
ID747,C,2312.930366466583,386.24444368752734,-1934.295899736463
ID748,C,2186.3672805098972,387.6081721230482,-1808.2039933812996
ID749,A,2260.0998994194474,394.87337331078083,4824.492389456666
ID750,C,2362.231100935199,387.26446705685646,-1991.1621045993486
ID751,B,2639.8866057652917,398.1650815512337,5273.973773424849
ID752,C,2826.4809715971155,408.33984962233086,-2399.6493982392903
ID753,A,2048.820196077399,377.61873564090166,4255.912576600484
ID754,B,2670.7631874738004,412.0745055530875,5336.150357842125
ID755,B,2621.295509408274,415.784751282692,5261.898064456189
ID756,B,2527.2000179515103,394.09131461218374,5054.950860006787
ID757,A,2547.414627897386,396.6661194552626,5640.3472311591795
ID758,A,2200.7596583703735,395.03004271105624,4604.658985033547
ID759,A,3051.487293230414,408.58314144398355,7095.425802304169
ID760,A,2846.941740735868,386.4972668914336,6615.989033949273
ID761,B,2568.325376952676,428.9564636236484,5146.493967497821
ID762,B,2816.7754974061527,383.1707356351881,5641.667972964683
ID763,C,2412.9806306988253,413.18919318961235,-2013.0847837811027
ID764,C,3019.5421298525603,368.44625146947857,-2656.9638056341896
ID765,A,2236.087311176854,411.29591710426615,4634.248654488777
ID766,B,3018.704978544503,384.20797455298094,6044.358774203864
ID767,A,3131.363024741857,387.45025336967325,7455.977615296844
ID768,C,2363.275104707801,417.50725180435165,-1941.8021314203475
ID769,A,2409.2135017093633,388.738963499466,5278.728283981168
ID770,A,2358.43934017449,423.0820525053899,4950.444785940328
ID771,A,2859.0909902204126,398.08817137157405,6586.085745548582
ID772,B,2644.3163180791116,422.27504419355296,5294.645651984497
ID773,B,2745.987391977406,381.20077393246424,5497.606762371312
ID774,C,2224.192210905504,385.29187199283376,-1844.5972695229204
ID775,A,2699.6671450712033,405.7287097779903,6058.966578705236
ID776,A,2700.4775289861886,391.0152189151598,6142.14376363015
ID777,B,2597.159821981488,400.2866541510495,5193.588998139752
ID778,A,2623.0922983344108,391.70240643677204,5913.027413003777
ID779,B,2266.9907680342963,389.16155428682424,4516.073438414922
ID780,A,2746.2211512330205,392.111122344872,6277.027121667849
ID781,C,2798.7536718675965,401.740476970806,-2394.0127008493896
ID782,A,2369.8681618643373,393.67409529326716,5123.412900373639
ID783,C,2466.351496854631,384.15870360507284,-2075.9426863156355
ID784,B,2541.2896773314164,404.6979232393319,5086.398739877191
ID785,C,2721.6307619317563,376.4523614325737,-2349.598351217894
ID786,C,2537.246066358304,423.49023249496304,-2103.0375441883825
ID787,A,2965.1534212674705,395.9301439737493,6884.4582070174665
ID788,C,2763.7503635153425,379.8344228500228,-2390.135287689644
ID789,B,2147.2898656187112,402.8997688744865,4288.328276752713
ID790,B,2452.708369304603,388.7460101192732,4892.052917574426
ID791,C,2259.1614515868027,410.2545727009827,-1838.3057429309106
ID792,B,2594.5436435399197,396.4376128571748,5199.032931590813
ID793,B,3064.641658976712,376.3082092251197,6125.067057521655
ID794,B,2324.741069404388,403.66122962362704,4647.495156924792
ID795,A,2247.180625194772,380.0468185822155,4820.267237354442
ID796,A,2323.2664312215916,423.7626931672453,4857.930917206484
ID797,B,2482.992342767141,391.24499923664456,4953.056333647854
ID798,C,2738.658390537582,390.91978100932863,-2334.257366356548
ID799,A,2055.501979216892,397.53070809277995,4180.802661969723
